Date,Open,High,Low,Close,Volume,Weekday,Month,Year,day_sin,day_cos
2018-08-14,-0.7726593675616686,-0.7739284971730434,-0.7727935604586749,-0.7741173517099732,-0.7218926438050095,-0.5,0.2727272727272727,-0.7142857142856656,-0.6807734094770159,-0.7324940716135792
2018-08-15,-0.7749241063083896,-0.7734966318845554,-0.7726234415690977,-0.7729364732878199,-0.5697858674751121,0.0,0.2727272727272727,-0.7142857142856656,-0.6932812268869771,-0.7206671495538615
2018-08-16,-0.7688286048370758,-0.7661312731732456,-0.7649931940856952,-0.7655138877184222,-0.5755835747668566,0.5,0.2727272727272727,-0.7142857142856656,-0.7055836101071774,-0.70862667826446
2018-08-17,-0.7647568983791864,-0.7561988108347486,-0.7608864617984231,-0.7552476036424398,-0.44485961862428536,1.0,0.2727272727272727,-0.7142857142856656,-0.7176769136759615,-0.6963762255968726
2018-08-20,-0.7535295968440414,-0.7532478716943128,-0.7561479388050689,-0.7603566412427977,-0.5418523174669378,-1.0,0.2727272727272727,-0.7142857142856656,-0.7526668275320083,-0.6584015846980489
2018-08-21,-0.7566616815626372,-0.7580221484988765,-0.758772360096564,-0.7613688437604132,-0.6197571219252465,-0.5,0.2727272727272727,-0.7142857142856656,-0.7638886127905429,-0.64534811322955
2018-08-22,-0.7631667579702736,-0.7600134439440999,-0.7592340689921644,-0.7613447209364812,-0.7545406055367443,0.0,0.2727272727272727,-0.7142857142856656,-0.7748840413670406,-0.6321034111873488
2018-08-23,-0.7618416777256984,-0.758358027453007,-0.757387233409763,-0.7602843463161961,-0.7570865388494277,0.5,0.2727272727272727,-0.7142857142856656,-0.7856498550787144,-0.6186714032625032
2018-08-24,-0.7571435322663784,-0.758717921294757,-0.7561479388050689,-0.758669698334434,-0.7647639715521677,1.0,0.2727272727272727,-0.7142857142856656,-0.7961828637826154,-0.6050560696488494
2018-08-27,-0.7558184520218033,-0.7543034651158225,-0.7531833168135149,-0.7543800277506245,-0.7260993786856407,-1.0,0.2727272727272727,-0.7142857142856656,-0.8263541987239094,-0.5631507242749187
2018-08-28,-0.7513371706275913,-0.7499850318793059,-0.746889585322878,-0.750138566042082,-0.6836036185657799,-0.5,0.2727272727272727,-0.7142857142856656,-0.8359254794186365,-0.5488429582847199
2018-08-29,-0.7485905811771292,-0.7429075223468872,-0.7456988643331242,-0.7422340020378086,-0.5990914660513522,0.0,0.2727272727272727,-0.7142857142856656,-0.8452490573530634,-0.5343725582809785
2018-08-30,-0.7411217665991583,-0.7314636230188337,-0.7384331414363462,-0.7372936403419885,-0.19259140955107157,0.5,0.2727272727272727,-0.7142857142856656,-0.8543221697498269,-0.5197438121555157
2018-08-31,-0.7332674935159059,-0.7300001425883953,-0.7296850704646958,-0.731027810370812,-0.29551769945011885,1.0,0.2727272727272727,-0.7142857142856656,-0.8631421280499115,-0.5049610547215202
2018-09-04,-0.7286898199232343,-0.7292564132333966,-0.7281541487748832,-0.7292685725358469,-0.5965379836406326,-0.5,0.4545454545454546,-0.7142857142856656,-0.8958392907349089,-0.4443781781046134
2018-09-05,-0.7272924271483884,-0.72808081858991,-0.7318720696680607,-0.7328593799049761,-0.48437914684340355,0.0,0.4545454545454546,-0.7142857142856656,-0.9033558023246842,-0.4288919379124841
2018-09-06,-0.733942091853714,-0.7336468179166511,-0.7411061363427816,-0.7419447855588053,-0.46631792979197273,0.5,0.4545454545454546,-0.7142857142856656,-0.9106046300942162,-0.41327860778290443
2018-09-07,-0.7444947582881988,-0.738397153049716,-0.7425398366445228,-0.7462826650178814,-0.40347546319024397,1.0,0.4545454545454546,-0.7142857142856656,-0.9175836260593934,-0.3975428142825566
2018-09-10,-0.7466631415993122,-0.746842120070155,-0.752843116113456,-0.7534401569322079,-0.3676795275774448,-1.0,0.4545454545454546,-0.7142857142856656,-0.9368813462954315,-0.34964745525122826
2018-09-11,-0.7537464609091493,-0.7409642200688427,-0.7526244236089387,-0.7401373388485734,-0.4387825947052041,-0.5,0.4545454545454546,-0.7142857142856656,-0.9427611433904206,-0.33346877891818705
2018-09-12,-0.7370500601412688,-0.7392848252981906,-0.7446539754254774,-0.7468369383793586,-0.18344001545677813,0.0,0.4545454545454546,-0.7142857142856656,-0.9483615800121716,-0.31719128858910595
2018-09-13,-0.740471247929539,-0.7312476720705595,-0.7380200061556861,-0.7339679266279305,-0.32635010310416546,0.5,0.4545454545454546,-0.7142857142856656,-0.9536809966304455,-0.300819807635668
2018-09-14,-0.7350985408952633,-0.7348704057273165,-0.7381415143512275,-0.7401614616725054,-0.5095497269703558,1.0,0.4545454545454546,-0.7142857142856656,-0.9587178169872964,-0.2843591872810036
2018-09-17,-0.7437720006140132,-0.7442030816042905,-0.7508990962220787,-0.7545246176038275,-0.4114907180301005,-1.0,0.4545454545454546,-0.7142857142856656,-0.9721181966290612,-0.23449138957041052
2018-09-18,-0.7542765077121202,-0.746842120070155,-0.751263620808703,-0.7536570417120123,-0.5176197127709742,-0.5,0.4545454545454546,-0.7142857142856656,-0.9760105506323682,-0.21772323039653224
2018-09-19,-0.752565895436559,-0.7521922416647429,-0.7556862299094685,-0.7533437759542716,-0.6015637956581834,0.0,0.4545454545454546,-0.7142857142856656,-0.9796136916454901,-0.20089055513063528
2018-09-20,-0.7483737171120213,-0.7458105049282047,-0.7463306921183017,-0.7493432850768682,-0.6112832593796953,0.5,0.4545454545454546,-0.7142857142856656,-0.9829265519799822,-0.18399835165767986
2018-09-21,-0.7470727165356349,-0.7480177147136418,-0.7508505226071385,-0.75505480491397,0.7029750759451059,1.0,0.4545454545454546,-0.7142857142856656,-0.9859481499638303,-0.1670516255021195
2018-09-24,-0.7566134854634076,-0.7482576439414751,-0.7524543047193615,-0.7475117523153015,-0.5908138800547403,-1.0,0.4545454545454546,-0.7142857142856656,-0.9932568492674143,-0.11593459959550066
2018-09-25,-0.7495542825846115,-0.7445149456708013,-0.7449941761255362,-0.7441378297259768,-0.650055426893237,-0.5,0.4545454545454546,-0.7142857142856656,-0.9951053111006974,-0.09882013873287211
2018-09-26,-0.7465426697326639,-0.7422837576058051,-0.7448483811225247,-0.7484034142584515,-0.6608072297711891,0.0,0.4545454545454546,-0.7142857142856656,-0.99665890175417,-0.08167639533042288
2018-09-27,-0.7397484534925012,-0.735830049422529,-0.7356629251418394,-0.7374864390704583,-0.5438622648190563,0.5,0.4545454545454546,-0.7142857142856656,-0.9979171608653922,-0.06450844944931625
2018-09-28,-0.7374114757412139,-0.7372695515734081,-0.7344964909595558,-0.7355825746096927,-0.6807236376649979,1.0,0.4545454545454546,-0.7142857142856656,-0.9988797155850335,-0.04732138832243232
2018-10-01,-0.729798109628406,-0.7286806050514328,-0.7288345501750009,-0.7319195090865594,-0.6680524766113608,-1.0,0.6363636363636365,-0.7142857142856656,-0.9999907397361901,0.004303538296243821
2018-10-02,-0.7314846054729262,-0.7272890960677325,-0.7281541487748832,-0.7270514423173408,-0.6456429790911216,-0.5,0.6363636363636365,-0.7142857142856656,-0.9997685019798909,0.021516097436222233
2018-10-03,-0.7247385853319932,-0.7189640570531497,-0.7204996144840106,-0.7203277199626232,-0.5726696229249121,0.0,0.6363636363636365,-0.7142857142856656,-0.9992500112396835,0.03872228089217399
2018-10-04,-0.7229798137200544,-0.721651088686193,-0.7279111694628956,-0.7301602344789968,-0.5087438607549993,0.5,0.6363636363636365,-0.7142857142856656,-0.9984354211555643,0.05591699010060302
2018-10-05,-0.729773993197365,-0.7311037291770837,-0.7428557505371116,-0.7390770010008858,-0.47970814243355075,1.0,0.6363636363636365,-0.7142857142856656,-0.9973249731081555,0.07309512989807776
2018-10-08,-0.7436274123163238,-0.7397646471457968,-0.7437791683283124,-0.7403301375770431,-0.5536251358542759,-1.0,0.6363636363636365,-0.7142857142856656,-0.9922222094179324,0.12447926388678869
2018-10-09,-0.7401821448598648,-0.7338387539773057,-0.7387976289438751,-0.7328593799049761,-0.6059573707152085,-0.5,0.6363636363636365,-0.7142857142856656,-0.989932495087353,0.141540295217043
2018-10-10,-0.73579721890126,-0.7360459637627428,-0.7538637182136327,-0.7581877198995582,-0.3209864689494981,0.0,0.6363636363636365,-0.7142857142856656,-0.9873494423939864,0.15855938510313475
2018-10-11,-0.7621548604635615,-0.7524801274516946,-0.7629276659987765,-0.7627906930137057,-0.11086109966295621,0.5,0.6363636363636365,-0.7142857142856656,-0.9844738167520923,0.17553149042142777
2018-10-12,-0.7479400625075099,-0.7443710027773255,-0.7519440222088208,-0.7443306284544465,-0.35217745476026063,1.0,0.6363636363636365,-0.7142857142856656,-0.9813064702716093,0.19245158197082995
2018-10-15,-0.7461571744645301,-0.7468901132373338,-0.7508990962220787,-0.7557777909525824,-0.5323536648629826,-1.0,0.6363636363636365,-0.7142857142856656,-0.970063921851507,0.2428497220959358
2018-10-16,-0.7515299182616582,-0.744107095269933,-0.7521384279058682,-0.7442342474765105,-0.5626821662231177,-0.5,0.6363636363636365,-0.7142857142856656,-0.965739937654855,0.25951179706979943
2018-10-17,-0.7434105850140681,-0.7449468109592893,-0.7458689832227012,-0.7465477586729528,-0.6815540384489717,0.0,0.6363636363636365,-0.7142857142856656,-0.9611297838723007,0.27609697309746883
2018-10-18,-0.7541078397462421,-0.7519043192697308,-0.7612752731925176,-0.7590070869161066,-0.49856578932779283,0.5,0.6363636363636365,-0.7142857142856656,-0.9562348265919058,0.2926003356333479
2018-10-19,-0.753625989042501,-0.7482576439414751,-0.7505103219070796,-0.7510784368604987,-0.48917848591987045,1.0,0.6363636363636365,-0.7142857142856656,-0.9510565162951536,0.30901699437494723
2018-10-22,-0.7494579271490042,-0.7432194230214585,-0.7468409746288422,-0.7478491408969744,-0.5700783950240119,-1.0,0.6363636363636365,-0.7142857142856656,-0.9338372288229252,0.35769823883312546
2018-10-23,-0.7589986960767767,-0.743483330528851,-0.7571442540977754,-0.7428364842745526,-0.3818095518265632,-0.5,0.6363636363636365,-0.7142857142856656,-0.9275416835791965,0.3737197147904692
2018-10-24,-0.7426877905770302,-0.7411321778499381,-0.7575330654918699,-0.761248339958545,-0.3410878297451919,0.0,0.6363636363636365,-0.7142857142856656,-0.9209712877166347,0.38963044953078774
2018-10-25,-0.7544692185833349,-0.747969721546463,-0.7521627147133383,-0.7498975584383454,-0.5500034560714445,0.5,0.6363636363636365,-0.7142857142856656,-0.9141279881853337,0.4054257283599973
2018-10-26,-0.7588300648737509,-0.7508247109606017,-0.7620771827881769,-0.7583323097527612,-0.22156862236274022,1.0,0.6363636363636365,-0.7142857142856656,-0.9070138128026362,0.42110087079608916
2018-10-29,-0.7509034792602276,-0.7520242838836475,-0.7780666898491352,-0.768116615393868,-0.24653537684271698,-1.0,0.6363636363636365,-0.7142857142856656,-0.8840675099433637,0.46735921715800205
2018-10-30,-0.7702741937111517,-0.7628444550786794,-0.7703392209776614,-0.765562096593689,-0.4215895239279277,-0.5,0.6363636363636365,-0.7142857142856656,-0.8758917051442433,0.48250774176121763
2018-10-31,-0.7564689339285704,-0.7502009462195196,-0.752478628605927,-0.7521628975321184,-0.3895266172939926,0.0,0.6363636363636365,-0.7142857142856656,-0.8674563547295971,0.4975132889071803
2018-11-01,-0.7512407784291317,-0.7456185688675501,-0.7520169197103267,-0.7440655347993753,-0.012745472487430076,0.5,0.8181818181818181,-0.7142857142856656,-0.858763958275803,0.5123714121284235
2018-11-02,-0.7741290361039331,-0.7665151452945548,-0.7796705090404537,-0.7795879007159359,0.6101589155909399,1.0,0.8181818181818181,-0.7142857142856656,-0.8498170915275277,0.5270777086423724
2018-11-05,-0.7867778100821129,-0.7887312226504615,-0.7973124089076706,-0.7937823807427202,0.1352262853931796,-1.0,0.8181818181818181,-0.7142857142856656,-0.8214765533024145,0.5702422926917867
2018-11-06,-0.7925119327163337,-0.7879395001282838,-0.7887587436330674,-0.788528716516562,-0.5117465144988683,-0.5,0.8181818181818181,-0.7142857142856656,-0.8115390590073611,0.5842981736283683
2018-11-07,-0.7827542997234531,-0.7751280700960891,-0.7828294996499595,-0.7736353732750975,-0.4826541779421488,0.0,0.8181818181818181,-0.7142857142856656,-0.801361088174677,0.5981809144059158
2018-11-08,-0.7730930589290322,-0.7749841272026132,-0.7764628706578167,-0.7771538489450278,-0.634802474311245,0.5,0.8181818181818181,-0.7142857142856656,-0.7909456567567774,0.6118864012687242
2018-11-09,-0.7837661972301653,-0.7848446180943723,-0.787397940832832,-0.7868417736081983,-0.46488737571412686,1.0,0.8181818181818181,-0.7142857142856656,-0.780295851070776,0.6254105729852457
2018-11-12,-0.799547055926941,-0.7996233286841707,-0.8079558890766627,-0.8116640491165701,-0.14839710237308246,-1.0,0.8181818181818181,-0.7142857142856656,-0.7469720876965551,0.6648553979642866
2018-11-13,-0.817303513537911,-0.8060290803083285,-0.8136421166686877,-0.816339317157319,-0.22865533814415318,-0.5,0.8181818181818181,-0.7142857142856656,-0.7354170229639858,0.6776147890466887
2018-11-14,-0.811834451068028,-0.8125067667711638,-0.8270558131321865,-0.8294252136885516,0.03401741529735092,0.0,0.8181818181818181,-0.7142857142856656,-0.7236440382959124,0.690173388242972
2018-11-15,-0.825109627284786,-0.8185286096659521,-0.8246986950392445,-0.8183154397720886,-0.23628181443514928,0.5,0.8181818181818181,-0.7142857142856656,-0.711656622281775,0.7025274741691566
2018-11-16,-0.8200260233201844,-0.8113311721276772,-0.8184778239710179,-0.8132064021717308,-0.41652596642019635,1.0,0.8181818181818181,-0.7142857142856656,-0.6994583270516471,0.7146733860429608
2018-11-19,-0.8212306684609634,-0.8215755351407454,-0.8293399966445274,-0.8316905527823246,-0.3222188592038956,-1.0,0.8181818181818181,-0.7142857142856656,-0.661634618242279,0.749826401204568
2018-11-20,-0.8492507261995961,-0.8437196410499141,-0.8523765711768416,-0.8530907335987021,0.16658335136073688,-0.5,0.8181818181818181,-0.7142857142856656,-0.6486295610349818,0.7611042586607742
2018-11-21,-0.8459740899461632,-0.846598608743612,-0.8498493341943223,-0.8535727120335779,-0.5260652661988898,0.0,0.8181818181818181,-0.7142857142856656,-0.6354323008901775,0.7721565844991641
2018-11-23,-0.8575145742191712,-0.855403469605801,-0.8606628961737961,-0.864393306243635,-0.6676146289252656,1.0,0.8181818181818181,-0.7142857142856656,-0.6084768701151264,0.7935716089521472
2018-11-26,-0.8592010700636914,-0.8593620822166885,-0.8651341530476928,-0.8587781673844692,-0.2642191389923416,-1.0,0.8181818181818181,-0.7142857142856656,-0.5667017562911184,0.8239230057575536
2018-11-27,-0.8657784590015984,-0.859793910897116,-0.8636275181653501,-0.859693915378954,-0.3323705087879757,-0.5,0.8181818181818181,-0.7142857142856656,-0.5524353131676203,0.8335557718385695
2018-11-28,-0.8532019607908372,-0.844151506338402,-0.8537859846711127,-0.8435473987887345,-0.2441385382162471,0.0,0.8181818181818181,-0.7142857142856656,-0.5380051715382992,0.8429415373547832
2018-11-29,-0.838914850304515,-0.840528772681645,-0.8470548310923455,-0.8468971985541273,-0.3251497965164214,0.5,0.8181818181818181,-0.7142857142856656,-0.5234156073655503,0.8520775211013093
2018-11-30,-0.8446248932705469,-0.8464546658501362,-0.8486829370911341,-0.8492348325745017,-0.3673964364010901,1.0,0.8181818181818181,-0.7142857142856656,-0.5086709438521042,0.8609610158889945
2018-12-03,-0.8345781204451399,-0.8353946020353313,-0.8385254526252126,-0.8341968627072367,-0.3434091773913005,-1.0,0.9999999999999998,-0.7142857142856656,-0.4635502709028512,0.8860706215341378
2018-12-04,-0.8430347528616342,-0.8415124312644771,-0.8505297355944401,-0.8537895968133824,-0.3331839241013682,-0.5,0.9999999999999998,-0.7142857142856656,-0.4482293417404106,0.893918596519257
2018-12-06,-0.8651761364312089,-0.8597699326175567,-0.8647453416535982,-0.8585371597807328,-0.3000792419384478,0.5,0.9999999999999998,-0.7142857142856656,-0.41719360261231697,0.9088176373395028
2018-12-07,-0.8610080377748599,-0.8604656688053768,-0.869896962848517,-0.8735510068240656,-0.31549450012821656,1.0,0.9999999999999998,-0.7142857142856656,-0.4014879892059737,0.9158642882672868
2018-12-10,-0.8814629254999145,-0.8710219324930162,-0.8819741433192504,-0.8708759842220184,0.057136528032985856,-1.0,0.9999999999999998,-0.7142857142856656,-0.3536761221763721,0.935367949313148
2018-12-11,-0.8654170434016535,-0.8669433918762725,-0.8730559905371182,-0.8732136182423929,-0.22112888740213588,-0.5,0.9999999999999998,-0.7142857142856656,-0.33752289959411347,0.941317317512847
2018-12-12,-0.868452772684642,-0.8666314912017012,-0.868147348654187,-0.8720809486955063,-0.44107185868465926,0.0,0.9999999999999998,-0.7142857142856656,-0.32126966169236515,0.9469877530760751
2018-12-13,-0.868235908619534,-0.8650720244369055,-0.8668594433554573,-0.8676226022071594,-0.5114502124009505,0.5,0.9999999999999998,-0.7142857142856656,-0.3049212246562894,0.9523775757303973
2018-12-14,-0.8718257643736823,-0.8734450566186669,-0.8772356203258962,-0.8808049164889256,-0.3452738046062236,1.0,0.9999999999999998,-0.7142857142856656,-0.2884824328806098,0.9574851883550389
2018-12-17,-0.8803787522257838,-0.8751964228360569,-0.8834321675075573,-0.8845161908873257,-0.2776301116535189,-1.0,0.9999999999999998,-0.7142857142856656,-0.23867276600594997,0.9711000518829505
2018-12-18,-0.8805473834288098,-0.877163740001721,-0.8793983327217909,-0.8793830304630357,-0.47478235596497864,-0.5,0.9999999999999998,-0.7142857142856656,-0.22192151300416674,0.9750645322571945
2018-12-19,-0.8790536352183564,-0.8773556760623756,-0.8922774227881836,-0.8918664815301218,-0.18780716867067682,0.0,0.9999999999999998,-0.7142857142856656,-0.20510449986861926,0.9787400799669153
2018-12-20,-0.8925456755002225,-0.8901671060945704,-0.901487165576339,-0.9016507871712285,0.10897995879607936,0.5,0.9999999999999998,-0.7142857142856656,-0.1882267098432439,0.9821256058680006
2018-12-21,-0.9010745469212829,-0.8996437248650202,-0.9152653495473667,-0.9163513684568207,0.6934990706352591,1.0,0.9999999999999998,-0.7142857142856656,-0.1712931441814778,0.9852201067560606
2018-12-24,-0.9220594814493086,-0.9155020803720082,-0.9226526177187816,-0.9257500766409881,-0.41197952212793965,-1.0,0.9999999999999998,-0.7142857142856656,-0.12020804489935275,0.9927487224577402
2018-12-26,-0.9216980658493634,-0.9018749495380769,-0.9223367038261928,-0.9008314201546801,-0.0078517696855116,0.0,0.9999999999999998,-0.7142857142856656,-0.0859647987374467,0.9962981749346077
2018-12-27,-0.9035320333020708,-0.9029785361267652,-0.9141961367531544,-0.9032895579769229,-0.11099887070211545,0.5,0.9999999999999998,-0.7142857142856656,-0.06880242680232064,0.9976303053065857
2018-12-28,-0.8995326026115998,-0.8987800308961048,-0.9033096772721748,-0.9030967592484531,-0.31530954722633153,1.0,0.9999999999999998,-0.7142857142856656,-0.05161966722325418,0.9986668162884759
2018-12-31,-0.8970510365626232,-0.8967647571713224,-0.8986197649728562,-0.8994577430040571,-0.4528522261700334,-1.0,0.9999999999999998,-0.7142857142856656,6.432490598706546e-16,1.0
2019-01-02,-0.9058208517169805,-0.8979883083739273,-0.904087300060364,-0.8990239734444482,-0.4144235426171353,0.0,-1.0,-0.4285714285714448,0.03442161162274574,0.9994074007397048
2019-01-03,-0.9321062175118633,-0.9294891050476897,-0.9338063803983143,-0.9369321454840525,0.6098475152969498,0.5,-1.0,-0.4285714285714448,0.051619667223253764,0.998666816288476
2019-01-04,-0.930781100504436,-0.9226995179102832,-0.929432344912489,-0.9223038958976593,-0.00738750015628975,1.0,-1.0,-0.4285714285714448,0.06880242680231986,0.9976303053065857
2019-01-07,-0.9207343644418811,-0.9220277600020224,-0.9243293344116059,-0.9230991768628729,-0.07965690293063044,-1.0,-1.0,-0.4285714285714448,0.1202080448993527,0.9927487224577402
2019-01-08,-0.9186623733292272,-0.9148543007433066,-0.9179626683403677,-0.9163031595815541,-0.33920432978517856,-0.5,-1.0,-0.4285714285714448,0.13727877211326478,0.9905324521322229
2019-01-09,-0.9144943114357302,-0.9083526360009122,-0.9152653495473667,-0.9101337473609112,-0.262320540836256,0.0,-1.0,-0.4285714285714448,0.15430882066428117,0.9880226656636976
2019-01-10,-0.9115790540193901,-0.9096961518174338,-0.9122764407483426,-0.9089528689387578,-0.4381843286858411,0.5,-1.0,-0.4285714285714448,0.1712931441814776,0.9852201067560606
2019-01-11,-0.9106635119482853,-0.9103439314461355,-0.9106969454435897,-0.9125918851831539,-0.603462393814269,1.0,-1.0,-0.4285714285714448,0.1882267098432442,0.9821256058680006
2019-01-14,-0.91555436827882,-0.9161738382802691,-0.9162616648400732,-0.918110606291786,-0.5012476064051264,-1.0,-1.0,-0.4285714285714448,0.2386727660059501,0.9711000518829505
2019-01-15,-0.9169517610536659,-0.9110876608011342,-0.9142447474471901,-0.9107121067737229,-0.5716108619253455,-0.5,-1.0,-0.4285714285714448,0.255353295116187,0.9668478136052775
2019-01-16,-0.9101816612445441,-0.9051137744654643,-0.907076208859388,-0.9062055514101092,-0.5365302033514692,0.0,-1.0,-0.4285714285714448,0.2719581575341055,0.9623090774541486
2019-01-17,-0.9074832678933118,-0.900843297788066,-0.906444418153306,-0.9039884211916029,-0.5506564530515694,0.5,-1.0,-0.4285714285714448,0.288482432880609,0.9574851883550393
2019-01-18,-0.8995326026115998,-0.9003154827732811,-0.8998347727700802,-0.9016748732225632,-0.4764903393956521,1.0,-1.0,-0.4285714285714448,0.30492122465628907,0.9523775757303974
2019-01-22,-0.9021587201954135,-0.9030745224611227,-0.9079996266505886,-0.9101578334122458,-0.5398461446638374,-0.5,-1.0,-0.4285714285714448,0.3697245428906731,0.9291414114031743
2019-01-23,-0.9076037397599603,-0.9068891555704739,-0.9102352365479893,-0.9086636892323519,-0.6769264413528266,0.0,-1.0,-0.4285714285714448,0.38566340624360707,0.9226395488404876
2019-01-24,-0.9077000951955676,-0.9084726006148288,-0.910138015159918,-0.9116038054894704,-0.6333134147236192,0.5,-1.0,-0.4285714285714448,0.401487989205973,0.9158642882672872
2019-01-25,-0.9043993792739458,-0.8997156963117581,-0.9038685704767511,-0.8994095709013878,-0.4805574159626149,1.0,-1.0,-0.4285714285714448,0.4171936026123168,0.9088176373395029
2019-01-28,-0.9036525051687191,-0.9040341661563351,-0.9054723896680696,-0.902928046571318,-0.6191475322588292,-1.0,-1.0,-0.4285714285714448,0.4635502709028509,0.886070621534138
2019-01-29,-0.9025442154635475,-0.8997156963117581,-0.9043788900663872,-0.9068321564707853,-0.32859973431893086,-0.5,-1.0,-0.4285714285714448,0.47873384011578846,0.8779600847008882
2019-01-30,-0.8856791834926411,-0.8804745729839069,-0.8895072064936769,-0.8813591898504027,0.03984531898124,0.0,-1.0,-0.4285714285714448,0.49377555015997715,0.869589389346611
2019-01-31,-0.8787886118168711,-0.8736369926793215,-0.8789852345202263,-0.8784913685198859,-0.3445962730574813,0.5,-1.0,-0.4285714285714448,0.5086709438521044,0.8609610158889943
2019-02-01,-0.8767407003724058,-0.8736849858465003,-0.8756561250211432,-0.8782985697914161,-0.49692763505395354,1.0,-0.8181818181818182,-0.4285714285714448,0.5234156073655503,0.8520775211013093
2019-02-04,-0.8756565270982751,-0.8672552559427833,-0.8723755891370005,-0.8668996161685472,-0.5190578159468562,-1.0,-0.8181818181818182,-0.4285714285714448,0.5667017562911176,0.8239230057575542
2019-02-05,-0.8625259024163542,-0.8590501815421172,-0.8600553922751841,-0.8598385420047543,-0.43212806478635923,-0.5,-0.8181818181818182,-0.4285714285714448,0.5808002734538009,0.8140460935082178
2019-02-06,-0.8582132889880203,-0.8578745868986306,-0.8588403844779603,-0.859693915378954,-0.5805055866864106,0.0,-0.8181818181818182,-0.4285714285714448,0.5947266869607634,0.8039279618328213
2019-02-07,-0.8636341921215259,-0.8617852063423392,-0.8649397473506454,-0.8676466882584941,-0.5144113461056208,0.5,-0.8181818181818182,-0.4285714285714448,0.6084768701151261,0.7935716089521474
2019-02-08,-0.8718498440418712,-0.869654401788875,-0.8696053728424937,-0.8689239476585835,-0.6639155708875639,1.0,-0.8181818181818182,-0.4285714285714448,0.6220467484408675,0.7829801036770629
2019-02-11,-0.8668867119439179,-0.8683348642519124,-0.8675884554496107,-0.8712857045028901,-0.7172612721598464,-1.0,-0.8181818181818182,-0.4285714285714448,0.6616346182422783,0.7498264012045686
2019-02-12,-0.8691755303588276,-0.8688387009871383,-0.8664949558479282,-0.8677671920603623,-0.6929135437188318,-0.5,-0.8181818181818182,-0.4285714285714448,0.6744436188329455,0.7383263540031065
2019-02-13,-0.8660675620712728,-0.8652879753851797,-0.8659603494508221,-0.8694782577926581,-0.6890125473086639,0.0,-0.8181818181818182,-0.4285714285714448,0.6870527672236669,0.7266075247685656
2019-02-14,-0.8701151520981212,-0.8682149362460563,-0.8672725415570219,-0.8679840768401668,-0.7013647589702746,0.5,-0.8181818181818182,-0.4285714285714448,0.699458327051647,0.7146733860429609
2019-02-15,-0.8664048612401767,-0.8671593062164862,-0.8663734476523868,-0.8688998616072487,-0.6486890401486982,1.0,-0.8181818181818182,-0.4285714285714448,0.7116566222817746,0.7025274741691571
2019-02-19,-0.8701151520981212,-0.8677830709575682,-0.8670052383584688,-0.8676708110824262,-0.7553955408893356,-0.5,-0.8181818181818182,-0.4285714285714448,0.7583058084785624,0.6518989958787126
2019-02-20,-0.8665494127750138,-0.8632726650523368,-0.8633602149667972,-0.8650198745317137,-0.6206139445523466,0.0,-0.8181818181818182,-0.4285714285714448,0.7694148268839378,0.6387494220515272
2019-02-21,-0.8650797442327494,-0.865551882892572,-0.8650369316596214,-0.8673575085520882,-0.7879151679544563,0.5,-0.8181818181818182,-0.4285714285714448,0.7802958510707755,0.6254105729852463
2019-02-22,-0.8656097910357203,-0.864040409294955,-0.8624125103681262,-0.8627545354379407,-0.7565203564967182,1.0,-0.8181818181818182,-0.4285714285714448,0.7909456567567772,0.6118864012687243
2019-02-25,-0.8593938176977582,-0.8571548724312513,-0.8561673895715249,-0.8597180382028861,-0.7006532564803698,-1.0,-0.8181818181818182,-0.4285714285714448,0.8214765533024142,0.5702422926917871
2019-02-26,-0.8604779909718889,-0.8585223665273323,-0.8580627987688665,-0.8594770305991495,-0.7913028256981676,-0.5,-0.8181818181818182,-0.4285714285714448,0.8311706263658079,0.5560174366570446
2019-02-27,-0.8616826361126679,-0.8592421176027718,-0.859132011563079,-0.8581756851477254,-0.5881339502519157,0.0,-0.8181818181818182,-0.4285714285714448,0.8406184056344782,0.5416278206559814
2019-02-28,-0.8590083224296245,-0.8594580319429855,-0.8586703026674785,-0.8623207658783318,-0.5809623071175962,0.5,-0.8181818181818182,-0.4285714285714448,0.8498170915275278,0.5270777086423722
2019-03-01,-0.859104714628084,-0.8588822603690822,-0.8587432001689843,-0.8579346775439888,-0.6249207049819564,1.0,-0.6363636363636365,-0.4285714285714448,0.8587639582758029,0.5123714121284237
2019-03-04,-0.8557076065080027,-0.8526444665260198,-0.8561187788774892,-0.8558139283034187,-0.5956679500919692,-1.0,-0.6363636363636365,-0.4285714285714448,0.8840675099433636,0.4673592171580022
2019-03-05,-0.8551052839376132,-0.8568429717566801,-0.8547336892697835,-0.8565851232172979,-0.7409654399932812,-0.5,-0.6363636363636365,-0.4285714285714448,0.8919813464595485,0.45207220393230435
2019-03-06,-0.8581650928887905,-0.8580665229592852,-0.856191676378995,-0.8590191382156085,-0.720714984511374,0.0,-0.6363636363636365,-0.4285714285714448,0.8996308696522433,0.43665123195606403
2019-03-07,-0.8600925324666073,-0.8605856334192934,-0.8608573018708434,-0.8638872049848272,-0.6454882225813809,0.5,-0.6363636363636365,-0.4285714285714448,0.9070138128026359,0.4211008707960896
2019-03-08,-0.8686454835558567,-0.8638724515138596,-0.8669809515509987,-0.8628991252911437,-0.6605298004183615,1.0,-0.6363636363636365,-0.4285714285714448,0.9141279881853337,0.40542572835999735
