Date,Open,High,Low,Close,Adj Close,Volume
2017-06-07,38.755001068115234,38.994998931884766,38.619998931884766,38.842498779296875,36.2775764465332,84278400
2017-06-08,38.8125,38.8849983215332,38.599998474121094,38.747501373291016,36.188846588134766,85003200
2017-06-09,38.79750061035156,38.79750061035156,36.505001068115234,37.244998931884766,34.78555679321289,259530800
2017-06-12,36.435001373291016,36.522499084472656,35.627498626708984,36.35499954223633,33.95433044433594,289229200
2017-06-13,36.790000915527344,36.86249923706055,36.287498474121094,36.647499084472656,34.22751235961914,136661600
2017-06-14,36.875,36.875,35.959999084472656,36.290000915527344,33.89362335205078,126124800
2017-06-15,35.83000183105469,36.119998931884766,35.5525016784668,36.0724983215332,33.69047927856445,128661600
2017-06-16,35.94499969482422,36.125,35.54999923706055,35.567501068115234,33.218833923339844,201444400
2017-06-19,35.915000915527344,36.685001373291016,35.915000915527344,36.584999084472656,34.16913986206055,130165600
2017-06-20,36.717498779296875,36.717498779296875,36.23500061035156,36.252498626708984,33.85858154296875,99600400
2017-06-21,36.380001068115234,36.51750183105469,36.15250015258789,36.467498779296875,34.05939865112305,85063200
2017-06-22,36.442501068115234,36.67499923706055,36.279998779296875,36.407501220703125,34.00334930419922,76425200
2017-06-23,36.282501220703125,36.790000915527344,36.27750015258789,36.56999969482422,34.15513610839844,141757600
2017-06-26,36.79249954223633,37.06999969482422,36.345001220703125,36.45500183105469,34.0477180480957,102769600
2017-06-27,36.252498626708984,36.540000915527344,35.904998779296875,35.932498931884766,33.559722900390625,99047600
2017-06-28,36.122501373291016,36.52750015258789,35.790000915527344,36.45750045776367,34.05005645751953,88329600
2017-06-29,36.1775016784668,36.282501220703125,35.56999969482422,35.91999816894531,33.548057556152344,125997600
2017-06-30,36.11249923706055,36.2400016784668,35.94499969482422,36.005001068115234,33.627445220947266,92096400
2017-07-03,36.220001220703125,36.32500076293945,35.775001525878906,35.875,33.506019592285156,57111200
2017-07-05,35.92250061035156,36.1974983215332,35.68000030517578,36.022499084472656,33.643775939941406,86278400
2017-07-06,35.755001068115234,35.875,35.602500915527344,35.682498931884766,33.326229095458984,96515200
2017-07-07,35.724998474121094,36.1875,35.724998474121094,36.04499816894531,33.6648063659668,76806800
2017-07-10,36.02750015258789,36.48749923706055,35.842498779296875,36.26499938964844,33.870269775390625,84362400
2017-07-11,36.182498931884766,36.462501525878906,36.095001220703125,36.38249969482422,33.98000717163086,79127200
2017-07-12,36.467498779296875,36.54499816894531,36.20500183105469,36.435001373291016,34.02904510498047,99538000
2017-07-13,36.375,37.122501373291016,36.36000061035156,36.942501068115234,34.503028869628906,100797600
2017-07-14,36.99250030517578,37.33250045776367,36.83250045776367,37.2599983215332,34.79956817626953,80528400
2017-07-17,37.20500183105469,37.724998474121094,37.14250183105469,37.38999938964844,34.920982360839844,95174000
2017-07-18,37.29999923706055,37.532501220703125,37.16749954223633,37.52000045776367,35.04239273071289,71475200
2017-07-19,37.619998931884766,37.85499954223633,37.48749923706055,37.755001068115234,35.261878967285156,83692000
2017-07-20,37.875,37.935001373291016,37.54750061035156,37.584999084472656,35.10310363769531,68974800
2017-07-21,37.497501373291016,37.61000061035156,37.220001220703125,37.567501068115234,35.08675003051758,105010400
2017-07-24,37.64500045776367,38.11000061035156,37.474998474121094,38.022499084472656,35.511714935302734,85972800
2017-07-25,37.95000076293945,38.459999084472656,37.95000076293945,38.185001373291016,35.66349792480469,75415600
2017-07-26,38.337501525878906,38.48249816894531,38.26499938964844,38.3650016784668,35.831600189208984,63124000
2017-07-27,38.4375,38.497501373291016,36.82500076293945,37.63999938964844,35.15446853637695,129905200
2017-07-28,37.47249984741211,37.557498931884766,37.29750061035156,37.375,34.90696716308594,68854800
2017-07-31,37.474998474121094,37.58250045776367,37.032501220703125,37.182498931884766,34.7271842956543,79383600
2017-08-01,37.275001525878906,37.55500030517578,37.102500915527344,37.51250076293945,35.035396575927734,141474400
2017-08-02,39.81999969482422,39.9375,39.040000915527344,39.28499984741211,36.69084167480469,279747200
2017-08-03,39.26250076293945,39.3025016784668,38.755001068115234,38.89250183105469,36.324275970458984,108389200
2017-08-04,39.01750183105469,39.349998474121094,38.92250061035156,39.09749984741211,36.51573181152344,82239600
2017-08-07,39.26499938964844,39.72999954223633,39.16749954223633,39.70249938964844,37.08077621459961,87481200
2017-08-08,39.650001525878906,40.45750045776367,39.567501068115234,40.02000045776367,37.377323150634766,144823600
2017-08-09,39.814998626708984,40.317501068115234,39.77750015258789,40.26499938964844,37.60614013671875,104526000
2017-08-10,39.974998474121094,40.0,38.657501220703125,38.83000183105469,36.40830993652344,163217200
2017-08-11,39.150001525878906,39.64250183105469,39.01750183105469,39.369998931884766,36.914634704589844,105028400
2017-08-14,39.83000183105469,40.0525016784668,39.6875,39.962501525878906,37.470176696777344,88490800
2017-08-15,40.165000915527344,40.54999923706055,40.03499984741211,40.400001525878906,37.880393981933594,117862000
2017-08-16,40.48500061035156,40.627498626708984,40.037498474121094,40.23749923706055,37.728023529052734,110686400
2017-08-17,40.130001068115234,40.1775016784668,39.459999084472656,39.46500015258789,37.00371170043945,111762400
2017-08-18,39.46500015258789,39.875,39.18000030517578,39.375,36.91931915283203,109712400
2017-08-21,39.375,39.47249984741211,38.77750015258789,39.3025016784668,36.851341247558594,105474000
2017-08-22,39.557498931884766,40.0,39.505001068115234,39.94499969482422,37.45378112792969,86418400
2017-08-23,39.76750183105469,40.11750030517578,39.720001220703125,39.994998931884766,37.500648498535156,77596400
2017-08-24,40.10749816894531,40.185001373291016,39.63750076293945,39.817501068115234,37.334228515625,79275600
2017-08-25,39.912498474121094,40.13999938964844,39.817501068115234,39.96500015258789,37.47252655029297,101920400
2017-08-28,40.03499984741211,40.5,39.98249816894531,40.36750030517578,37.84992218017578,103864000
2017-08-29,40.025001525878906,40.779998779296875,40.0,40.727500915527344,38.187477111816406,118067600
2017-08-30,40.95000076293945,40.97249984741211,40.65250015258789,40.837501525878906,38.29061508178711,109078400
2017-08-31,40.90999984741211,41.130001068115234,40.869998931884766,41.0,38.44297790527344,107140400
2017-09-01,41.20000076293945,41.23500061035156,40.907501220703125,41.01250076293945,38.45468521118164,66364400
2017-09-05,40.9375,41.0625,40.13999938964844,40.52000045776367,37.992916107177734,117874000
2017-09-06,40.6775016784668,40.747501373291016,40.130001068115234,40.477500915527344,37.95306396484375,86606800
2017-09-07,40.522499084472656,40.560001373291016,40.09000015258789,40.314998626708984,37.80069351196289,87714000
2017-09-08,40.21500015258789,40.287498474121094,39.63249969482422,39.657501220703125,37.184200286865234,114446000
2017-09-11,40.125,40.51250076293945,39.97249984741211,40.375,37.85696029663086,126323200
2017-09-12,40.65250015258789,40.9900016784668,39.692501068115234,40.21500015258789,37.706932067871094,286856000
2017-09-13,39.967498779296875,39.9900016784668,39.477500915527344,39.912498474121094,37.42330551147461,179629600
2017-09-14,39.747501373291016,39.849998474121094,39.522499084472656,39.56999969482422,37.102142333984375,95042800
2017-09-15,39.61750030517578,40.24250030517578,39.5,39.970001220703125,37.47721481323242,196458400
2017-09-18,40.02750015258789,40.125,39.5,39.66749954223633,37.19358444213867,113077600
2017-09-19,39.877498626708984,39.942501068115234,39.61000061035156,39.682498931884766,37.20765686035156,83242400
2017-09-20,39.474998474121094,39.564998626708984,38.45750045776367,39.01750183105469,36.584129333496094,211805600
2017-09-21,38.95000076293945,38.95000076293945,38.1875,38.34749984741211,35.955909729003906,150046800
2017-09-22,37.8849983215332,38.067501068115234,37.63999938964844,37.97249984741211,35.60427474975586,186581600
2017-09-25,37.497501373291016,37.95750045776367,37.290000915527344,37.63750076293945,35.290191650390625,177549200
2017-09-26,37.94499969482422,38.47999954223633,37.92250061035156,38.28499984741211,35.89728927612305,146640000
2017-09-27,38.45000076293945,38.68000030517578,38.3849983215332,38.557498931884766,36.152801513671875,102016800
2017-09-28,38.47249984741211,38.56999969482422,38.17499923706055,38.31999969482422,35.93011474609375,88022000
2017-09-29,38.3025016784668,38.532501220703125,38.0,38.529998779296875,36.127010345458984,105199200
2017-10-02,38.564998626708984,38.61249923706055,38.18000030517578,38.45249938964844,36.054351806640625,74795200
2017-10-03,38.502498626708984,38.772499084472656,38.477500915527344,38.619998931884766,36.21139907836914,64921200
2017-10-04,38.407501220703125,38.46500015258789,38.1150016784668,38.369998931884766,35.97700119018555,80655200
2017-10-05,38.54499816894531,38.86000061035156,38.51250076293945,38.84749984741211,36.424720764160156,85135200
2017-10-06,38.74250030517578,38.872501373291016,38.63999938964844,38.82500076293945,36.403621673583984,69630400
2017-10-09,38.95249938964844,39.182498931884766,38.872501373291016,38.959999084472656,36.53019714355469,65051600
2017-10-10,39.01499938964844,39.5,38.775001525878906,38.974998474121094,36.544273376464844,62468000
2017-10-11,38.99250030517578,39.244998931884766,38.9375,39.13750076293945,36.696617126464844,67622400
2017-10-12,39.087501525878906,39.342498779296875,38.932498931884766,39.0,36.56770706176758,64500400
2017-10-13,39.182498931884766,39.31999969482422,39.102500915527344,39.247501373291016,36.799774169921875,65576800
2017-10-16,39.474998474121094,40.0,39.412498474121094,39.970001220703125,37.47721481323242,96486000
2017-10-17,39.94499969482422,40.217498779296875,39.807498931884766,40.11750030517578,37.615516662597656,75989200
2017-10-18,40.10499954223633,40.1775016784668,39.900001525878906,39.939998626708984,37.449092864990234,65496800
2017-10-19,39.1875,39.27000045776367,38.755001068115234,38.994998931884766,36.56302261352539,170336800
2017-10-20,39.15250015258789,39.4375,38.9900016784668,39.0625,36.626312255859375,95896400
2017-10-23,39.22249984741211,39.42250061035156,38.875,39.04249954223633,36.60755157470703,87937200
2017-10-24,39.0724983215332,39.35499954223633,39.04999923706055,39.275001525878906,36.82556915283203,71028800
2017-10-25,39.227500915527344,39.38750076293945,38.817501068115234,39.102500915527344,36.663818359375,84828400
2017-10-26,39.307498931884766,39.45750045776367,39.19499969482422,39.352500915527344,36.89822006225586,68002000
2017-10-27,39.8224983215332,40.900001525878906,39.67499923706055,40.76250076293945,38.22028732299805,177816800
2017-10-30,40.97249984741211,42.01750183105469,40.93000030517578,41.68000030517578,39.0805549621582,178803200
2017-10-31,41.974998474121094,42.412498474121094,41.73500061035156,42.2599983215332,39.6243896484375,144187200
2017-11-01,42.467498779296875,42.48500061035156,41.40250015258789,41.72249984741211,39.12041091918945,134551200
2017-11-02,41.650001525878906,42.125,41.31999969482422,42.02750015258789,39.406394958496094,165573600
2017-11-03,43.5,43.564998626708984,42.779998779296875,43.125,40.43544387817383,237594400
2017-11-06,43.092498779296875,43.747501373291016,42.93000030517578,43.5625,40.84565734863281,140105200
2017-11-07,43.477500915527344,43.8125,43.400001525878906,43.70249938964844,40.9769287109375,97446000
2017-11-08,43.665000915527344,44.060001373291016,43.58250045776367,44.060001373291016,41.3121452331543,97638000
2017-11-09,43.77750015258789,44.025001525878906,43.28499984741211,43.970001220703125,41.227752685546875,117930400
2017-11-10,43.77750015258789,43.845001220703125,43.567501068115234,43.66749954223633,41.09130096435547,100582000
2017-11-13,43.375,43.625,43.349998474121094,43.49250030517578,40.9266242980957,67928400
2017-11-14,43.2599983215332,43.369998931884766,42.79499816894531,42.834999084472656,40.30790328979492,99130000
2017-11-15,42.49250030517578,42.58000183105469,42.095001220703125,42.27000045776367,39.77626037597656,116632400
2017-11-16,42.79499816894531,42.967498779296875,42.57500076293945,42.775001525878906,40.2514533996582,94550000
2017-11-17,42.7599983215332,42.84749984741211,42.40999984741211,42.537498474121094,40.0279655456543,87598000
2017-11-20,42.5724983215332,42.63999938964844,42.38999938964844,42.494998931884766,39.987972259521484,65049600
2017-11-21,42.69499969482422,43.42499923706055,42.69499969482422,43.28499984741211,40.73136520385742,100525200
2017-11-22,43.34000015258789,43.75,43.26250076293945,43.7400016784668,41.15952682495117,102355600
2017-11-24,43.775001525878906,43.875,43.662498474121094,43.74250030517578,41.161888122558594,56106800
2017-11-27,43.76250076293945,43.77000045776367,43.334999084472656,43.522499084472656,40.95485305786133,82867200
2017-11-28,43.57500076293945,43.717498779296875,42.96500015258789,43.26750183105469,40.714900970458984,105715200
2017-11-29,43.157501220703125,43.22999954223633,41.790000915527344,42.369998931884766,39.8703498840332,166665600
2017-11-30,42.60749816894531,43.03499984741211,42.11000061035156,42.962501525878906,40.427894592285156,166108800
2017-12-01,42.48749923706055,42.91749954223633,42.125,42.76250076293945,40.23970031738281,159037200
2017-12-04,43.119998931884766,43.154998779296875,42.407501220703125,42.45000076293945,39.94562911987305,130169600
2017-12-05,42.26499938964844,42.880001068115234,42.099998474121094,42.40999984741211,39.907989501953125,109400800
2017-12-06,41.875,42.54999923706055,41.6150016784668,42.252498626708984,39.7597770690918,114240000
2017-12-07,42.25749969482422,42.61000061035156,42.227500915527344,42.33000183105469,39.83271408081055,102693200
2017-12-08,42.622501373291016,42.75,42.20500183105469,42.342498779296875,39.84446334838867,93420800
2017-12-11,42.29999923706055,43.22249984741211,42.1974983215332,43.16749954223633,40.62080001831055,141095200
2017-12-12,43.037498474121094,43.09749984741211,42.8650016784668,42.92499923706055,40.392601013183594,77636800
2017-12-13,43.125,43.3849983215332,43.0,43.067501068115234,40.526695251464844,95273600
2017-12-14,43.099998474121094,43.282501220703125,42.912498474121094,43.05500030517578,40.51493453979492,81906000
2017-12-15,43.407501220703125,43.54249954223633,43.1150016784668,43.49250030517578,40.9266242980957,160677200
2017-12-18,43.720001220703125,44.29999923706055,43.71500015258789,44.10499954223633,41.50299835205078,117684400
2017-12-19,43.75749969482422,43.84749984741211,43.522499084472656,43.6349983215332,41.06071472167969,109745600
2017-12-20,43.717498779296875,43.85499954223633,43.3125,43.587501525878906,41.016021728515625,93902400
2017-12-21,43.54249954223633,44.005001068115234,43.525001525878906,43.752498626708984,41.171295166015625,83799600
2017-12-22,43.66999816894531,43.85499954223633,43.625,43.752498626708984,41.171295166015625,65397600
2017-12-26,42.70000076293945,42.86750030517578,42.41999816894531,42.64250183105469,40.12677001953125,132742000
2017-12-27,42.525001525878906,42.69499969482422,42.4275016784668,42.650001525878906,40.13382339477539,85992800
2017-12-28,42.75,42.962501525878906,42.619998931884766,42.77000045776367,40.24675369262695,65920800
2017-12-29,42.630001068115234,42.647499084472656,42.30500030517578,42.307498931884766,39.8115348815918,103999600
2018-01-02,42.540000915527344,43.07500076293945,42.314998626708984,43.064998626708984,40.52434539794922,102223600
2018-01-03,43.13249969482422,43.63750076293945,42.9900016784668,43.057498931884766,40.51729965209961,118071600
2018-01-04,43.1349983215332,43.36750030517578,43.02000045776367,43.25749969482422,40.70549774169922,89738400
2018-01-05,43.36000061035156,43.842498779296875,43.26250076293945,43.75,41.16893005371094,94640000
2018-01-08,43.587501525878906,43.90250015258789,43.48249816894531,43.587501525878906,41.016021728515625,82271200
2018-01-09,43.63750076293945,43.76499938964844,43.352500915527344,43.58250045776367,41.01131820678711,86336000
2018-01-10,43.290000915527344,43.57500076293945,43.25,43.5724983215332,41.00190734863281,95839600
2018-01-11,43.647499084472656,43.872501373291016,43.622501373291016,43.81999969482422,41.23479461669922,74670800
2018-01-12,44.04499816894531,44.34000015258789,43.912498474121094,44.272499084472656,41.66060256958008,101672400
2018-01-16,44.474998474121094,44.84749984741211,44.03499984741211,44.04750061035156,41.448890686035156,118263600
2018-01-17,44.037498474121094,44.8125,43.76750183105469,44.775001525878906,42.13346481323242,137547200
2018-01-18,44.842498779296875,45.025001525878906,44.5625,44.814998626708984,42.17109680175781,124773600
2018-01-19,44.65250015258789,44.89500045776367,44.352500915527344,44.6150016784668,41.9828987121582,129700400
2018-01-22,44.32500076293945,44.44499969482422,44.150001525878906,44.25,41.63943862915039,108434400
2018-01-23,44.32500076293945,44.86000061035156,44.20500183105469,44.2599983215332,41.648841857910156,130756400
2018-01-24,44.3125,44.32500076293945,43.29999923706055,43.55500030517578,40.98544692993164,204420400
2018-01-25,43.627498626708984,43.73749923706055,42.63249969482422,42.77750015258789,40.25380325317383,166116000
2018-01-26,43.0,43.0,42.51499938964844,42.877498626708984,40.34791946411133,156572000
2018-01-29,42.540000915527344,42.540000915527344,41.76750183105469,41.9900016784668,39.512760162353516,202561600
2018-01-30,41.38249969482422,41.842498779296875,41.17499923706055,41.74250030517578,39.27987289428711,184192800
2018-01-31,41.717498779296875,42.11000061035156,41.625,41.85749816894531,39.38808059692383,129915600
2018-02-01,41.79249954223633,42.154998779296875,41.689998626708984,41.94499969482422,39.470428466796875,188923200
2018-02-02,41.5,41.70000076293945,40.025001525878906,40.125,37.7578010559082,346375200
2018-02-05,39.775001525878906,40.970001220703125,39.0,39.122501373291016,36.81443405151367,290954000
2018-02-06,38.70750045776367,40.93000030517578,38.5,40.75749969482422,38.35297393798828,272975200
2018-02-07,40.772499084472656,40.849998474121094,39.76750183105469,39.8849983215332,37.531951904296875,206434400
2018-02-08,40.0724983215332,40.25,38.75749969482422,38.787498474121094,36.49919128417969,217562000
2018-02-09,39.26750183105469,39.47249984741211,37.560001373291016,39.102500915527344,36.94564437866211,282690400
2018-02-12,39.625,40.97249984741211,39.377498626708984,40.6775016784668,38.43376922607422,243278000
